"Hostname: xiaomimi-solus"
"Phidget: 647540"
"Name: Example"
"Tag(s) or info: Just an example to feed to phidget-plot"
"Label: demo1"
"Poll rate: 0.1s"
"Program initialization: 2021-11-07 06:13:23"
"Scheduled to record until: 2021-11-07 06:43:42"
"chan0 to chan3: K-type thermocouples"
"chan4: internal temperature"

"time"	"chan0"	"chan1"	"chan2"	"chan3"	"chan4"
"2021-11-07 06:14:32.141845"	"19.8955"	"21.0298"	"20.678"	"21.0517"	"22.8755"
"2021-11-07 06:14:32.242192"	"19.8812"	"21.0182"	"20.6712"	"21.0517"	"22.8755"
"2021-11-07 06:14:32.342530"	"19.8812"	"21.0182"	"20.6712"	"21.0597"	"22.8762"
"2021-11-07 06:14:32.442855"	"19.8662"	"21.0182"	"20.6712"	"21.0597"	"22.8762"
"2021-11-07 06:14:32.543173"	"19.8662"	"21.0182"	"20.6755"	"21.0468"	"22.8762"
"2021-11-07 06:14:32.643528"	"19.8662"	"21.0182"	"20.6755"	"21.0468"	"22.8755"
"2021-11-07 06:14:32.744033"	"19.8663"	"20.9963"	"20.6738"	"21.0468"	"22.8755"
"2021-11-07 06:14:32.844496"	"19.8663"	"20.9963"	"20.6738"	"21.0452"	"22.8763"
"2021-11-07 06:14:32.944812"	"19.7932"	"20.9963"	"20.6738"	"21.0452"	"22.8763"
"2021-11-07 06:14:33.045376"	"19.7932"	"20.9832"	"20.6807"	"21.0324"	"22.8763"
"2021-11-07 06:14:33.145675"	"19.7932"	"20.9832"	"20.6807"	"21.0324"	"22.8757"
"2021-11-07 06:14:33.246165"	"19.74"	"20.98"	"20.6807"	"21.0324"	"22.8757"
"2021-11-07 06:14:33.346457"	"19.74"	"20.98"	"20.6675"	"21.0036"	"22.8737"
"2021-11-07 06:14:33.447023"	"19.74"	"20.98"	"20.6675"	"21.0036"	"22.8737"
"2021-11-07 06:14:33.547458"	"19.7462"	"20.9998"	"20.6648"	"21.0193"	"22.8737"
"2021-11-07 06:14:33.647654"	"19.7462"	"20.9998"	"20.6648"	"21.0193"	"22.8723"
"2021-11-07 06:14:33.748118"	"19.7316"	"20.9766"	"20.6648"	"21.0193"	"22.8723"
"2021-11-07 06:14:33.848533"	"19.7316"	"20.9766"	"20.6641"	"21.0016"	"22.8716"
"2021-11-07 06:14:33.948823"	"19.7316"	"20.9766"	"20.6641"	"21.0016"	"22.8716"
"2021-11-07 06:14:34.049110"	"19.727"	"20.9245"	"20.6645"	"21.0016"	"22.8716"
"2021-11-07 06:14:34.149565"	"19.727"	"20.9245"	"20.6645"	"20.9845"	"22.8695"
"2021-11-07 06:14:34.250032"	"19.727"	"20.957"	"20.6645"	"20.9845"	"22.8695"
"2021-11-07 06:14:34.350517"	"19.727"	"20.957"	"20.6595"	"20.997"	"22.8695"
"2021-11-07 06:14:34.450992"	"19.727"	"20.957"	"20.6595"	"20.997"	"22.8695"
"2021-11-07 06:14:34.551428"	"19.7645"	"20.9495"	"20.667"	"20.997"	"22.8695"
"2021-11-07 06:14:34.651788"	"19.7645"	"20.9495"	"20.667"	"20.9845"	"22.8695"
"2021-11-07 06:14:34.752240"	"19.762"	"20.9495"	"20.667"	"20.9845"	"22.8695"
"2021-11-07 06:14:34.852653"	"19.762"	"20.952"	"20.6545"	"21.0068"	"22.8695"
"2021-11-07 06:14:34.952997"	"19.762"	"20.952"	"20.6545"	"21.0068"	"22.8695"
"2021-11-07 06:14:35.053445"	"19.7113"	"20.9038"	"20.6488"	"21.0068"	"22.8695"
"2021-11-07 06:14:35.153793"	"19.7113"	"20.9038"	"20.6488"	"20.9713"	"22.8688"
"2021-11-07 06:14:35.254111"	"19.6663"	"20.9038"	"20.6488"	"20.9713"	"22.8688"
"2021-11-07 06:14:35.354537"	"19.6663"	"20.9713"	"20.6432"	"20.9982"	"22.8688"
"2021-11-07 06:14:35.454837"	"19.6663"	"20.9713"	"20.6432"	"20.9982"	"22.8682"
